ID_HECHO,FECHA,AAAA,MM,DD,HH,DIA_SEMANA_NUM,DIA_SEMANA_STR,N_VICTIMAS,ACUSADO,VICTIMA,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO,COMUNA,COMUNA_NOMBRE,COMUNA_POB,TIPO_DE_CALLE,CALLE,DIRE_NOR,POSX,POSY
2019-0076,2019-09-05,2019,9,5,18.0,3,Jueves,1,CARGAS,MOTO,CONDUCTOR,FEMENINO,29.0,2019-09-05,4.0,"Barracas, La Boca",230945.0,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y DON PEDRO DE MENDOZA AV.,-58.37157668,-34.65429986
2019-0077,2019-09-08,2019,9,8,3.0,6,Domingo,1,AUTO,PEATON,PEATON,FEMENINO,28.0,2019-09-08,14.0,Palermo,249016.0,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","FIGUEROA ALCORTA, PRES. AV. y TAGLE",-58.39811256,-34.58070186
2019-0078,2019-09-12,2019,9,12,8.0,3,Jueves,1,CARGAS,PEATON,PEATON,FEMENINO,72.0,2019-09-15,4.0,"Barracas, La Boca",230945.0,AVENIDA,"EINSTEIN, ALBERTO","EINSTEIN, ALBERTO y ALCORTA, AMANCIO AV.",-58.41125934,-34.6541774
2019-0079,2019-09-17,2019,9,17,5.0,1,Martes,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,57.0,2019-09-17,5.0,"Almagro, Boedo",193859.0,CALLE,AGRELO,AGRELO y COLOMBRES,-58.41822901,-34.61866836
2019-0080,2019-09-17,2019,9,17,18.0,1,Martes,1,MOTO,PEATON,PEATON,MASCULINO,76.0,2019-09-17,13.0,"Núñez, Belgrano, Colegiales",265199.0,GRAL PAZ,CABILDO AV.,"CABILDO AV. y PAZ, GRAL. AV.",-58.47617802,-34.53825652
2019-0081,2019-09-23,2019,9,23,16.0,0,Lunes,1,PASAJEROS,PEATON,PEATON,MASCULINO,67.0,2019-10-07,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,ELCANO AV.,ELCANO AV. 4300,-58.46141281,-34.58623761
2019-0082,2019-09-25,2019,9,25,7.0,2,Miércoles,1,CARGAS,BICICLETA,CICLISTA,MASCULINO,47.0,2019-09-25,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.","RABANAL, FRANCISCO, INTENDENTE AV. 2428",-58.42985146,-34.6611974
2019-0083,2019-09-26,2019,9,26,8.0,3,Jueves,1,AUTO,AUTO,CONDUCTOR,MASCULINO,73.0,2019-09-26,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,CALLE,MONTE,MONTE y CORVALAN,-58.48457413,-34.6583909
2019-0084,2019-09-27,2019,9,27,11.0,4,Viernes,1,CARGAS,BICICLETA,CICLISTA,FEMENINO,40.0,2019-09-27,7.0,"Flores, Parque Chacabuco",216832.0,CALLE,TANDIL,TANDIL y LAFUENTE,-58.46572884,-34.63628186
2019-0085,2019-10-09,2019,10,9,22.0,2,Miércoles,1,TREN,BICICLETA,CICLISTA,MASCULINO,20.0,2019-10-09,10.0,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,CALLE,CARDOSO,CARDOSO y BACACAY,-58.49261744,-34.6341913
2019-0086,2019-10-15,2019,10,15,14.0,1,Martes,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,29.0,2019-10-15,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,CORRIENTES AV.,CORRIENTES AV. 6700,-58.45283186,-34.5884156
2019-0087,2019-10-21,2019,10,21,21.0,0,Lunes,1,MOTO,MOTO,CONDUCTOR,MASCULINO,41.0,2019-10-21,12.0,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,AVENIDA,ALVAREZ THOMAS AV.,ALVAREZ THOMAS AV. y MENDOZA,-58.47973681,-34.57418656
2019-0088,2019-10-22,2019,10,22,20.0,1,Martes,1,PASAJEROS,PEATON,PEATON,MASCULINO,27.0,2019-10-22,4.0,"Barracas, La Boca",230945.0,AVENIDA,"ALCORTA, AMANCIO AV.","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",-58.40623949,-34.65076549
2019-0089,2019-10-23,2019,10,23,15.0,2,Miércoles,1,CARGAS,PEATON,PEATON,FEMENINO,92.0,2019-10-23,4.0,"Barracas, La Boca",230945.0,AVENIDA,"BROWN, ALTE. AV.","BROWN, ALTE. AV. y BLANES, JUAN MANUEL",-58.36244648,-34.63107887
2019-0090,2019-10-24,2019,10,24,18.0,3,Jueves,1,MOTO,PEATON,PEATON,MASCULINO,67.0,2019-10-26,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. 5455",-58.49962423,-34.64868027
2019-0091,2019-11-01,2019,11,1,20.0,4,Viernes,1,PASAJEROS,PEATON,PEATON,MASCULINO,35.0,2019-11-01,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. y CAMARGO",-58.44551437,-34.59559816
2019-0092,2019-11-03,2019,11,3,10.0,6,Domingo,1,PASAJEROS,PEATON,PEATON,MASCULINO,37.0,2019-11-03,4.0,"Barracas, La Boca",230945.0,CALLE,"BRIN, MINISTRO","BRIN, MINISTRO y SUAREZ",-58.35608181,-34.63420319
2019-0093,2019-11-13,2019,11,13,11.0,2,Miércoles,1,OTRO,BICICLETA,CICLISTA,MASCULINO,16.0,2019-11-13,11.0,"Villa General Mitre, Villa Devoto, Villa del Parque, Villa Santa Rita",203491.0,AVENIDA,NIZA,"NIZA y JUSTO, JUAN B. AV.",-58.46483679,-34.60907662
2019-0094,2019-11-18,2019,11,18,14.0,0,Lunes,1,OTRO,MOTO,PASAJERO_ACOMPAÑANTE,FEMENINO,,2019-11-18,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,CALLE,CAMARGO,CAMARGO y SERRANO,-58.44368628,-34.59724326
2019-0095,2019-11-20,2019,11,20,15.0,2,Miércoles,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,,2019-11-20,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y CASEROS AV.,-58.37864583,-34.62907067
2019-0096,2019-11-22,2019,11,22,19.0,4,Viernes,1,PASAJEROS,PEATON,PEATON,MASCULINO,73.0,2019-11-22,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,CASEROS AV.,CASEROS AV. y PIEDRAS,-58.37560352,-34.62726382
2019-0097,2019-11-25,2019,11,25,8.0,0,Lunes,1,MULTIPLE,MOTO,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-11-25,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA PERITO MORENO KM. 5.6,-58.47721439,-34.64815069
2019-0098,2019-11-25,2019,11,25,14.0,0,Lunes,1,PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,61.0,2019-11-29,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,GUZMAN,GUZMAN 365,-58.45134029,-34.58984288
2019-0100,2019-12-05,2019,12,5,17.0,3,Jueves,1,AUTO,MOTO,CONDUCTOR,MASCULINO,38.0,2019-12-18,12.0,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,AVENIDA,DE LOS CONSTITUYENTES AV.,DE LOS CONSTITUYENTES AV. 4300,-58.49040794,-34.58368803
2019-0101,2019-12-17,2019,12,17,4.0,1,Martes,1,MOTO,MOTO,CONDUCTOR,MASCULINO,25.0,2019-12-17,4.0,"Barracas, La Boca",230945.0,AVENIDA,"MORENO, PERITO AV.","MORENO, PERITO AV. y TILCARA AV.",-58.42102679,-34.64991178
2019-0102,2019-12-17,2019,12,17,14.0,1,Martes,1,AUTO,MOTO,CONDUCTOR,MASCULINO,18.0,2019-12-18,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,CALLE,IBARROLA,"IBARROLA y GORDILLO, TIMOTEO",-58.52219407,-34.64143926
2019-0103,2019-12-18,2019,12,18,,2,Miércoles,1,MOTO,MOTO,CONDUCTOR,MASCULINO,24.0,2019-12-18,11.0,"Villa General Mitre, Villa Devoto, Villa del Parque, Villa Santa Rita",203491.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y GRIVEO",-58.52169422,-34.5947164
2019-0104,2019-12-21,2019,12,21,4.0,5,Sábado,1,AUTO,MOTO,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-12-22,10.0,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. y PERGAMINO,-58.47460416,-34.63206174
2019-0105,2019-05-05,2019,5,5,11.0,6,Domingo,1,AUTO,PEATON,PEATON,FEMENINO,82.0,2019-05-08,10.0,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,AVENIDA,SANTO TOME,SANTO TOME y SEGUROLA AV.,-58.50512382,-34.61520391
2020-0001,2020-01-04,2020,1,4,10.0,5,Sábado,1,AUTO,PEATON,PEATON,FEMENINO,87.0,2020-01-04,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,CALLE,URIARTE,URIARTE y LOYOLA,-58.43910409,-34.59213355
2020-0002,2020-01-05,2020,1,5,20.0,6,Domingo,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,36.0,2020-01-07,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,SARAZA,SARAZA y VARELA AV.,-58.45019436,-34.64646409
2020-0003,2020-01-11,2020,1,11,6.0,5,Sábado,1,AUTO,PEATON,PEATON,MASCULINO,44.0,2020-01-11,3.0,"San Cristóbal, Balvanera",236294.0,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. y COMBATE DE LOS POZOS,-58.39337644,-34.60927582
2020-0004,2020-01-14,2020,1,14,21.0,1,Martes,1,PASAJEROS,PEATON,PEATON,MASCULINO,82.0,2020-01-15,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,RODRIGUEZ PE?A,RODRIGUEZ PEÃ‘A y RIVADAVIA AV.,-58.39055614,-34.60919284
2020-0005,2020-01-14,2020,1,14,6.0,1,Martes,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,25.0,2020-02-10,3.0,"San Cristóbal, Balvanera",236294.0,AVENIDA,24 DE NOVIEMBRE,24 DE NOVIEMBRE y SAN JUAN AV.,-58.41036975,-34.62477021
2020-0006,2020-01-20,2020,1,20,12.0,0,Lunes,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,23.0,2020-01-20,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AVENIDA,LAFUENTE AV.,LAFUENTE AV. 2250,-58.44925765,-34.65412546
2020-0007,2020-01-27,2020,1,27,0.0,0,Lunes,1,MOTO,PEATON,PEATON,MASCULINO,52.0,2020-01-27,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,CALLE,CHILE,CHILE y LIMA,-58.3815685,-34.61648696
2020-0008,2020-01-30,2020,1,30,7.0,3,Jueves,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,49.0,2020-01-30,2.0,Recoleta,158368.0,AVENIDA,CORDOBA AV.,"CORDOBA AV. y JAURES, JEAN",-58.40662899,-34.59804521
2020-0009,2020-02-04,2020,2,4,14.0,1,Martes,1,AUTO,PEATON,PEATON,MASCULINO,48.0,2020-02-05,5.0,"Almagro, Boedo",193859.0,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL","PERON, JUAN DOMINGO, TTE. GENERAL y SALGUERO, JERONIMO",-58.41985649,-34.6060085
2020-0010,2020-02-08,2020,2,8,5.0,5,Sábado,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,,2020-02-08,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,9 DE JULIO AV.,9 DE JULIO AV. y SAN JUAN AV.,-58.38099833,-34.62214953
2020-0011,2020-02-12,2020,2,12,11.0,2,Miércoles,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,31.0,2020-02-12,5.0,"Almagro, Boedo",193859.0,CALLE,COLOMBRES,COLOMBRES 466,-58.41803309,-34.61823178
2020-0012,2020-02-18,2020,2,18,21.0,1,Martes,1,MOTO,PEATON,PEATON,FEMENINO,66.0,2020-02-18,3.0,"San Cristóbal, Balvanera",236294.0,CALLE,MEXICO,MEXICO 2860,-58.40604003,-34.61783553
2020-0013,2020-02-20,2020,2,20,12.0,3,Jueves,1,MOTO,PEATON,PEATON,FEMENINO,58.0,2020-03-03,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,COMBATIENTES DE MALVINAS AV.,COMBATIENTES DE MALVINAS AV. y TRIUNVIRATO AV.,-58.47549929,-34.57994061
2020-0014,2020-02-27,2020,2,27,2.0,3,Jueves,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,,2020-02-27,11.0,"Villa General Mitre, Villa Devoto, Villa del Parque, Villa Santa Rita",203491.0,CALLE,BERMUDEZ,BERMUDEZ y NOGOYA,-58.51398484,-34.61600366
2020-0015,2020-02-28,2020,2,28,14.0,4,Viernes,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,29.0,2020-02-28,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,BRASIL AV.,BRASIL AV. y PASEO COLON AV.,-58.36797542,-34.62519403
2020-0016,2020-02-29,2020,2,29,13.0,5,Sábado,1,PASAJEROS,PEATON,PEATON,MASCULINO,68.0,2020-03-09,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,"ALEM, LEANDRO N. AV.","ALEM, LEANDRO N. AV. 770",-58.37133616,-34.59879316
2020-0017,2020-03-05,2020,3,5,23.0,3,Jueves,1,AUTO,PEATON,PEATON,MASCULINO,,2020-03-05,3.0,"San Cristóbal, Balvanera",236294.0,AVENIDA,BELGRANO AV.,BELGRANO AV. y RINCON,-58.39613805,-34.61413568
2020-0018,2020-03-09,2020,3,9,14.0,0,Lunes,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,31.0,2020-03-09,13.0,"Núñez, Belgrano, Colegiales",265199.0,AVENIDA,"UDAONDO, GUILLERMO AV.","UDAONDO, GUILLERMO AV. 901",-58.44903073,-34.54200276
2020-0019,2020-03-10,2020,3,10,21.0,1,Martes,1,AUTO,PEATON,PEATON,FEMENINO,80.0,2020-03-10,5.0,"Almagro, Boedo",193859.0,CALLE,CONSTITUCION,CONSTITUCION y CASTRO,-58.41972364,-34.6284667
2020-0020,2020-03-13,2020,3,13,17.0,4,Viernes,1,MOTO,PEATON,PEATON,FEMENINO,74.0,2020-03-17,3.0,"San Cristóbal, Balvanera",236294.0,AVENIDA,PUEYRREDON AV.,"PUEYRREDON AV. y GOMEZ, VALENTIN",-58.40571596,-34.60557123
2020-0021,2020-03-14,2020,3,14,16.0,5,Sábado,1,AUTO,PEATON,PEATON,FEMENINO,87.0,2020-03-14,2.0,Recoleta,158368.0,CALLE,"BRAVO, MARIO","BRAVO, MARIO 1279",-58.4145159,-34.59488319
2020-0022,2020-04-07,2020,4,7,6.0,1,Martes,1,CARGAS,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,44.0,2020-04-07,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y ESCALADA AV.,-58.47297505,-34.66245085
2020-0023,2020-04-09,2020,4,9,18.0,3,Jueves,1,CARGAS,AUTO,CONDUCTOR,MASCULINO,44.0,2020-05-03,4.0,"Barracas, La Boca",230945.0,AVENIDA,"ARAOZ DE LAMADRID, GREGORIO, GRAL.","ARAOZ DE LAMADRID, GREGORIO, GRAL. y BROWN, ALTE. AV.",-58.35791192,-34.63695178
2020-0024,2020-04-24,2020,4,24,7.0,4,Viernes,1,AUTO,AUTO,CONDUCTOR,MASCULINO,53.0,2020-04-24,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,CALLE,MURGUIONDO,MURGUIONDO 1339,-58.50801713,-34.65177305
2020-0025,2020-05-12,2020,5,12,5.0,1,Martes,1,AUTO,PEATON,PEATON,MASCULINO,,2020-05-12,3.0,"San Cristóbal, Balvanera",236294.0,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. 2551,-58.40258477,-34.60975108
2020-0026,2020-05-17,2020,5,17,6.0,6,Domingo,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,28.0,2020-05-17,14.0,Palermo,249016.0,AUTOPISTA,"LUGONES, LEOPOLDO AV.",,,
2020-0027,2020-05-18,2020,5,18,8.0,0,Lunes,1,CARGAS,PEATON,PEATON,MASCULINO,76.0,2020-05-18,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.","DELLEPIANE, LUIS, TTE. GRAL. y MONTIEL",-58.48267426,-34.68454456
2020-0028,2020-05-19,2020,5,19,10.0,1,Martes,1,PASAJEROS,PEATON,PEATON,MASCULINO,91.0,2020-05-23,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.","SCALABRINI ORTIZ, RAUL AV. y WARNES AV.",-58.44248936,-34.60221948
2020-0029,2020-06-10,2020,6,10,14.0,2,Miércoles,1,PASAJEROS,PEATON,PEATON,MASCULINO,80.0,2020-06-12,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.",-58.52909134,-34.63886726
2020-0030,2020-06-16,2020,6,16,15.0,1,Martes,1,MULTIPLE,MOTO,CONDUCTOR,MASCULINO,40.0,2020-06-16,6.0,Caballito,203784.0,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. 1550,-58.45158942,-34.6064658
2020-0031,2020-06-30,2020,6,30,8.0,1,Martes,1,CARGAS,MOTO,CONDUCTOR,MASCULINO,29.0,2020-06-30,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AVENIDA,"GARZON, EUGENIO, GRAL. AV.","GARZON, EUGENIO, GRAL. AV. y LARRAYA",-58.49344309,-34.65788529
2020-0032,2020-07-10,2020,7,10,23.0,4,Viernes,1,AUTO,MOTO,CONDUCTOR,MASCULINO,21.0,2020-07-10,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,CORRIENTES AV.,CORRIENTES AV. y SERRANO,-58.44259166,-34.59635137
2020-0033,2020-07-19,2020,7,19,6.0,6,Domingo,1,OBJETO FIJO,AUTO,CONDUCTOR,MASCULINO,32.0,2020-07-19,13.0,"Núñez, Belgrano, Colegiales",265199.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DEL LIBERTADOR AV.",-58.46743471,-34.53476874
2020-0034,2020-08-02,2020,8,2,3.0,6,Domingo,1,AUTO,PEATON,PEATON,FEMENINO,,2020-08-02,3.0,"San Cristóbal, Balvanera",236294.0,CALLE,"MITRE, BARTOLOME","MITRE, BARTOLOME y ANCHORENA, TOMAS MANUEL DE, DR.",-58.41178158,-34.60922259
2020-0035,2020-08-04,2020,8,4,5.0,1,Martes,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,40.0,2020-08-04,7.0,"Flores, Parque Chacabuco",216832.0,AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 25 DE MAYO y PUMACAHUA,-58.45068621,-34.63638927
2020-0036,2020-08-07,2020,8,7,18.0,4,Viernes,1,MOTO,PEATON,PEATON,MASCULINO,72.0,2020-08-22,14.0,Palermo,249016.0,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.","SCALABRINI ORTIZ, RAUL AV. y PARAGUAY",-58.42016954,-34.5877879
2020-0037,2020-08-29,2020,8,29,4.0,5,Sábado,1,AUTO,PEATON,PEATON,MASCULINO,38.0,2020-08-29,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y VARELA AV.",-58.43850413,-34.65554754
2020-0038,2020-08-30,2020,8,30,4.0,6,Domingo,2,AUTO,AUTO,CONDUCTOR,MASCULINO,46.0,2020-08-30,14.0,Palermo,249016.0,AVENIDA,LAS HERAS GENERAL AV.,"LAS HERAS GENERAL AV. y DIAZ, CNEL. AV.",-58.40617526,-34.58345898
2020-0038,2020-08-30,2020,8,30,4.0,6,Domingo,2,AUTO,AUTO,CONDUCTOR,MASCULINO,64.0,2020-08-30,14.0,Palermo,249016.0,AVENIDA,LAS HERAS GENERAL AV.,"LAS HERAS GENERAL AV. y DIAZ, CNEL. AV.",-58.40617526,-34.58345898
2020-0039,2020-09-01,2020,9,1,19.0,1,Martes,1,CARGAS,PEATON,PEATON,MASCULINO,44.0,2020-09-01,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,CALLE,MURGUIONDO,MURGUIONDO,,
2020-0040,2020-09-12,2020,9,12,3.0,5,Sábado,1,OBJETO FIJO,AUTO,CONDUCTOR,MASCULINO,,2020-09-12,2.0,Recoleta,158368.0,AVENIDA,"CASTILLO, RAMON S., PRES. AV.","CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",-58.38526125,-34.5780581
2020-0041,2020-09-28,2020,9,28,1.0,0,Lunes,1,PASAJEROS,MOTO,CONDUCTOR,MASCULINO,34.0,2020-09-28,7.0,"Flores, Parque Chacabuco",216832.0,AVENIDA,CURAPALIGUE,"CURAPALIGUE y PERON, EVA AV.",-58.4475047,-34.63491705
2020-0042,2020-09-29,2020,9,29,17.0,1,Martes,1,PASAJEROS,PEATON,PEATON,FEMENINO,53.0,2020-09-29,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,AVENIDA,"DIAZ, ANA","DIAZ, ANA y SOLDADO DE LA FRONTERA AV.",-58.46745752,-34.68192648
2020-0043,2020-09-30,2020,9,30,17.0,2,Miércoles,1,PASAJEROS,PEATON,PEATON,MASCULINO,64.0,2020-09-30,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,"ALEM, LEANDRO N. AV.","ALEM, LEANDRO N. AV. y PARAGUAY",-58.37202621,-34.59717942
2020-0044,2020-10-05,2020,10,5,0.0,0,Lunes,1,AUTO,AUTO,CONDUCTOR,MASCULINO,43.0,2020-10-05,6.0,Caballito,203784.0,AVENIDA,LA PLATA AV.,LA PLATA AV. e INDEPENDENCIA AV.,-58.42779702,-34.62207347
2020-0045,2020-10-19,2020,10,19,3.0,0,Lunes,1,CARGAS,AUTO,CONDUCTOR,MASCULINO,50.0,2020-10-19,8.0,"Villa Soldati, Villa Riachuelo, Villa Lugano",204842.0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y 27 DE FEBRERO AV.",-58.46244952,-34.70524971
2020-0046,2020-10-27,2020,10,27,21.0,1,Martes,1,MOTO,MOTO,CONDUCTOR,MASCULINO,41.0,2020-10-27,11.0,"Villa General Mitre, Villa Devoto, Villa del Parque, Villa Santa Rita",203491.0,AVENIDA,NAZCA AV.,"NAZCA AV. y CARRANZA, ADOLFO P.",-58.4844016,-34.60776782
2020-0047,2020-10-27,2020,10,27,14.0,1,Martes,1,CARGAS,PEATON,PEATON,MASCULINO,15.0,2020-10-27,9.0,"Liniers, Mataderos, Parque Avellaneda",169538.0,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,AUTOPISTA PRESIDENTE HÃ‰CTOR J. CÃMPORA y LACARRA AV.,-58.46668375,-34.65174801
2020-0048,2020-10-29,2020,10,29,20.0,3,Jueves,1,OBJETO FIJO,MOTO,CONDUCTOR,MASCULINO,41.0,2020-10-29,15.0,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía, Parque Chas",197903.0,AVENIDA,DORREGO AV.,DORREGO AV. 614,-58.4495878,-34.59322448
2020-0049,2020-10-30,2020,10,30,20.0,4,Viernes,1,AUTO,PEATON,PEATON,MASCULINO,36.0,2020-10-30,1.0,"Retiro, San Nicolás, Puerto Madero, San Telmo, Monserrat, Constitución",223282.0,AVENIDA,DEL LIBERTADOR AV.,"DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.",-58.37533517,-34.59276462
2020-0050,2020-11-01,2020,11,1,22.0,6,Domingo,1,MOTO,PEATON,PEATON,FEMENINO,28.0,2020-11-01,14.0,Palermo,249016.0,AVENIDA,SANTA FE AV.,SANTA FE AV. y GODOY CRUZ,-58.42525456,-34.57866344
2020-0051,2020-11-05,2020,11,5,0.0,3,Jueves,1,AUTO,MOTO,CONDUCTOR,MASCULINO,49.0,2020-11-05,10.0,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sársfield, Villa Luro",171797.0,AVENIDA,AVELLANEDA AV.,AVELLANEDA AV. y MERCEDES,-58.48493828,-34.62981124
2020-0052,2020-11-07,2020,11,7,6.0,5,Sábado,1,CARGAS,BICICLETA,CICLISTA,MASCULINO,44.0,2020-11-07,3.0,"San Cristóbal, Balvanera",236294.0,AVENIDA,TUCUMAN,TUCUMAN y PUEYRREDON AV.,-58.40480504,-34.60183884
2020-0053,2020-11-09,2020,11,9,3.0,0,Lunes,1,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,27.0,2020-11-09,4.0,"Barracas, La Boca",230945.0,AVENIDA,"ALCORTA, AMANCIO AV.","ALCORTA, AMANCIO AV. y EINSTEIN, ALBERTO",-58.41125934,-34.6541774
2020-0054,2020-11-19,2020,11,19,9.0,3,Jueves,1,AUTO,BICICLETA,CICLISTA,MASCULINO,59.0,2020-11-23,4.0,"Barracas, La Boca",230945.0,CALLE,INCLAN,INCLAN y ALBERTI,-58.39956546,-34.6297708
2020-0055,2020-11-19,2020,11,19,12.0,3,Jueves,1,CARGAS,PEATON,PEATON,MASCULINO,91.0,2020-12-11,12.0,"Coghlan, Saavedra, Villa Urquiza, Villa Pueyrredón",236294.0,AVENIDA,OLAZABAL AV.,OLAZABAL AV. 5437,-58.49005682,-34.5786897
